Contig index,The number of restriction sites,Contig length,Contig coverage,Within-contig Hi-C contacts,Bin index,Category,Phylum,Class,Order,Family,Genus,Species
contig_5703,210,29724,34.0518,14.0,MAG_1389,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Oscillospiraceae,g_An92,s_
contig_57031,743,100565,5.51917,18.0,MAG_8,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_CAG-272,g_,s_
contig_57036,626,77377,5.01805,19.0,MAG_55,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Ruminococcaceae,g_,s_
contig_57045,1776,130133,6.18184,17.0,MAG_525,unclassified,p_,c_,o_,f_,g_,s_
contig_57055,522,67669,6.16846,24.0,MAG_27,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Ruminococcaceae,g_UBA3818,s_UBA3818 sp002369315
contig_57070,2990,184298,10.5605,4.0,MAG_1186,chromosome,p_FirmicuteA,c_Clostridia,o_Christensenellales,f_UBA1242,g_HGM11367,s_
contig_57078,2351,264026,11.6538,11.0,MAG_310,chromosome,p_Bacteroidota,c_Bacteroidia,o_Bacteroidales,f_Bacteroidaceae,g_Phocaeicola,s_
contig_57083,2575,297641,8.57446,593.0,MAG_460,chromosome,p_FirmicuteA,c_Clostridia,o_Peptostreptococcales,f_Anaerovoracaceae,g_RGIG7179,s_RGIG7179 sp016302925
contig_57084,895,152640,5.65662,59.0,MAG_18,chromosome,p_FirmicuteA,c_Clostridia,o_Christensenellales,f_CAG-74,g_RUG11247,s_
contig_57093,1764,165914,7.17558,17.0,MAG_65,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Oscillospiraceae,g_Faecousia,s_
contig_57096,637,95340,5.74337,8.0,MAG_137,chromosome,p_FirmicuteA,c_Clostridia,o_Christensenellales,f_Christensenellaceae,g_,s_
contig_57103,863,104790,291.966,112.0,MAG_1232,unclassified,p_,c_,o_,f_,g_,s_
contig_57104,1767,197501,5.74579,48.0,MAG_8,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_CAG-272,g_,s_
contig_57106,203,44081,12.0847,6.0,MAG_329,chromosome,p_FirmicuteA,c_Clostridia,o_Lachnospirales,f_Anaerotignaceae,g_SIG274,s_
contig_5711,349,67342,9.40667,13.0,MAG_330,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Oscillospiraceae,g_,s_
contig_57144,1930,241273,7.04783,34.0,MAG_331,chromosome,p_Bacteroidota,c_Bacteroidia,o_Bacteroidales,f_UBA932,g_Cryptobacteroides,s_Cryptobacteroides sp015060395
contig_57153,1573,131507,7.94108,13.0,MAG_90,chromosome,p_FirmicuteA,c_Clostridia,o_Christensenellales,f_UBA1750,g_UBA1428,s_
contig_57154,453,47519,8.4432,8.0,MAG_140,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Oscillospiraceae,g_Avoscillospira,s_
contig_57160,857,52413,59.0267,1.0,MAG_899,chromosome,p_FirmicuteA,c_Clostridia,o_Lachnospirales,f_Lachnospiraceae,g_Clostridium_AP,s_Clostridium_AP scindens
contig_57164,285,15942,1193.85,363.0,vMAG_3,virus,p_Uroviricota _v,c_Caudoviricetes_v,o_Caudoviralev_v,f_Myoviridae_v,g_,s_
contig_57169,1798,179041,21.9299,384.0,MAG_714,chromosome,p_FirmicuteA,c_Clostridia,o_Lachnospirales,f_Lachnospiraceae,g_Faecalimonas,s_
contig_57181,5395,599174,225.262,16119.0,MAG_532,chromosome,p_FirmicuteA,c_Clostridia,o_Lachnospirales,f_Lachnospiraceae,g_Eubacterium_Q,s_Eubacterium_Q sp017634555
contig_5719,1108,131394,6.97055,64.0,MAG_38,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Oscillospiraceae,g_Faecousia,s_
contig_57196,107,13927,12.8044,17.0,MAG_185,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Oscillospiraceae,g_Pelethomonas,s_Pelethomonas sp900555795
contig_57205,744,95092,6.05238,40.0,MAG_233,chromosome,p_FirmicuteA,c_Clostridia,o_Peptostreptococcales,f_Anaerovoracaceae,g_RGIG1899,s_
contig_57206,707,65639,14.5485,9.0,vMAG_47,virus,p_Uroviricota _v,c_Caudoviricetes_v,o_Caudoviralev_v,f_Siphoviridae_v,g_,s_
contig_57225,2659,285944,6.45227,20.0,MAG_132,unclassified,p_,c_,o_,f_,g_,s_
contig_57229,982,141146,8.43222,14.0,MAG_403,chromosome,p_Firmicutes,c_Bacilli,o_RFN20,f_CAG-449,g_,s_
contig_57231,585,85087,5.45357,10.0,MAG_5,chromosome,p_FirmicuteA,c_Clostridia,o_Christensenellales,f_CAG-74,g_RUG11247,s_
contig_57237,488,50713,5.01238,12.0,MAG_45,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Oscillospiraceae,g_,s_
contig_57242,3415,321106,8.92246,323.0,MAG_212,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Oscillospiraceae,g_Faecousia,s_
contig_57250,2386,282331,6.702,37.0,MAG_331,chromosome,p_Bacteroidota,c_Bacteroidia,o_Bacteroidales,f_UBA932,g_Cryptobacteroides,s_Cryptobacteroides sp015060395
contig_57270,6206,560907,9.81518,144.0,MAG_1507,chromosome,p_FirmicuteB,c_Dehalobacteriia,o_UBA4068,f_UBA4068,g_RGIG3155,s_
contig_57273,495,58124,6.37389,18.0,MAG_124,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Oscillospiraceae,g_,s_
contig_57275,972,106440,7.65811,59.0,MAG_21,unclassified,p_,c_,o_,f_,g_,s_
contig_57278,1398,159706,6.37489,8.0,MAG_132,unclassified,p_,c_,o_,f_,g_,s_
contig_57286,648,111098,5.19318,8.0,MAG_28,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Ruminococcaceae,g_,s_
contig_57287,1039,158714,5.44713,67.0,MAG_18,chromosome,p_FirmicuteA,c_Clostridia,o_Christensenellales,f_CAG-74,g_RUG11247,s_
contig_57288,263,27820,3.97676,5.0,MAG_11,chromosome,p_FirmicuteA,c_Clostridia,o_Christensenellales,f_CAG-74,g_RGIG4709,s_
contig_5729,9798,730523,26.0241,67.0,MAG_351,chromosome,p_Spirochaetota,c_Spirochaetia,o_Treponematales,f_Treponemataceae,g_Treponema_D,s_Treponema_D berlinense
contig_57297,1553,347061,10.0408,450.0,MAG_146,chromosome,p_FirmicuteA,c_Clostridia,o_Christensenellales,f_CAG-138,g_SFEL01,s_
contig_57303,445,51596,6.80961,19.0,MAG_124,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Oscillospiraceae,g_,s_
contig_57317,467,60728,5.18649,7.0,MAG_117,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Acutalibacteraceae,g_UBA1081,s_
contig_57327,181,20903,4.74519,3.0,MAG_8,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_CAG-272,g_,s_
contig_57335,418,56415,6.30186,12.0,MAG_167,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Oscillospiraceae,g_ER4,s_
contig_57336,2125,125942,8.602,35.0,MAG_296,chromosome,p_FirmicuteA,c_Clostridia,o_TANB77,f_CAG-508,g_CAG-269,s_
contig_57339,917,99723,6.18174,54.0,MAG_38,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Oscillospiraceae,g_Faecousia,s_
contig_57342,703,109150,4.25072,49.0,MAG_52,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Oscillospiraceae,g_RGIG6097,s_
contig_57347,5204,378946,8.44993,91.0,MAG_759,unclassified,p_,c_,o_,f_,g_,s_
contig_57348,389,44526,5.03394,4.0,MAG_147,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Oscillospiraceae,g_Avoscillospira,s_
contig_57351,1828,190111,7.27288,19.0,MAG_174,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Oscillospiraceae,g_Pelethomonas,s_
contig_57352,4063,461284,6.76416,146.0,MAG_206,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Ruminococcaceae,g_,s_
contig_57353,777,94678,8.30269,9.0,MAG_282,unclassified,p_,c_,o_,f_,g_,s_
contig_57359,583,87335,4.52172,8.0,MAG_202,chromosome,p_Desulfobacterota_I,c_Desulfovibrionia,o_Desulfovibrionales,f_Desulfovibrionaceae,g_Mailhella,s_
contig_57384,254,33764,9.35021,11.0,MAG_36,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Oscillospiraceae,g_Lawsonibacter,s_
contig_57390,2696,623081,8.72231,123.0,MAG_531,chromosome,p_Desulfobacterota_I,c_Desulfovibrionia,o_Desulfovibrionales,f_Desulfovibrionaceae,g_Mailhella,s_
contig_57392,311,49025,5.43568,6.0,MAG_50,chromosome,p_Bacteroidota,c_Bacteroidia,o_Bacteroidales,f_Muribaculaceae,g_UBA7173,s_UBA7173 sp900545955
contig_57410,2035,234448,11.4014,218.0,MAG_83,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Ruminococcaceae,g_Fimivivens,s_Fimivivens sp900113995
contig_57419,11625,1369939,16.2192,900.0,MAG_540,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Oscillospiraceae,g_Faecousia,s_
contig_57424,1525,115066,109.808,6.0,MAG_635,chromosome,p_FirmicuteA,c_Clostridia,o_Christensenellales,f_CAG-74,g_RUG11247,s_
contig_57430,14445,2186621,66.1833,432.0,MAG_1135,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Ruminococcaceae,g_RGIG3102,s_
contig_57431,442,42150,6.66333,10.0,MAG_11,chromosome,p_FirmicuteA,c_Clostridia,o_Christensenellales,f_CAG-74,g_RGIG4709,s_
contig_57434,375,46901,4.32613,3.0,MAG_160,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Butyricicoccaceae,g_,s_
contig_57436,1908,166476,6.19838,47.0,MAG_60,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Ruminococcaceae,g_,s_
contig_57437,694,178475,7.11319,44.0,MAG_531,chromosome,p_Desulfobacterota_I,c_Desulfovibrionia,o_Desulfovibrionales,f_Desulfovibrionaceae,g_Mailhella,s_
contig_57439,398,39724,11.4985,6.0,MAG_418,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_CAG-272,g_UMGS1696,s_
contig_5744,1896,216792,8.50307,321.0,MAG_213,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Oscillospiraceae,g_Faecousia,s_
contig_57446,286,35517,50.6273,7.0,MAG_780,chromosome,p_Bacteroidota,c_Bacteroidia,o_Bacteroidales,f_UBA932,g_Cryptobacteroides,s_
contig_5745,284,37345,5.44511,7.0,MAG_98,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Ruminococcaceae,g_Schneewindia,s_
contig_57450,459,43315,958.522,87.0,MAG_629,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Oscillospiraceae,g_Faecousia,s_
contig_57453,1480,143660,6.49366,41.0,MAG_60,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Ruminococcaceae,g_,s_
contig_57456,347,43404,7.91085,3.0,MAG_155,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Oscillospiraceae,g_Avoscillospira,s_
contig_57458,481,40019,532.577,170.0,MAG_635,chromosome,p_FirmicuteA,c_Clostridia,o_Christensenellales,f_CAG-74,g_RUG11247,s_
contig_57459,297,36538,17.6273,14.0,MAG_1035,unclassified,p_,c_,o_,f_,g_,s_
contig_57463,5413,544308,11.3461,270.0,MAG_608,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Oscillospiraceae,g_Faecousia,s_
contig_57469,21728,1137884,102.363,227.0,MAG_1040,chromosome,p_Proteobacteria,c_Alphaproteobacteria,o_Rickettsiales,f_UBA1997,g_,s_
contig_57478,1382,159449,5.69462,25.0,MAG_21,unclassified,p_,c_,o_,f_,g_,s_
contig_57480,535,75205,6.44365,16.0,MAG_181,chromosome,p_Verrucomicrobiota,c_Kiritimatiellae,o_RFP12,f_UBA1067,g_UBA1067,s_
contig_57481,285,21899,9.44186,3.0,MAG_44,chromosome,p_FirmicuteA,c_Clostridia,o_Lachnospirales,f_Lachnospiraceae,g_Blautia_A,s_
contig_57504,4793,462401,12.3757,53.0,MAG_511,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_CAG-382,g_UMGS1307,s_UMGS1307 sp017436675
contig_57510,2542,187533,10.5834,8.0,MAG_228,chromosome,p_Planctomycetota,c_Planctomycetia,o_Pirellulales,f_Thermoguttaceae,g_RGIG3701,s_RGIG3701 sp017939795
contig_57513,168,32374,19.0991,16.0,vMAG_29,virus,p_Uroviricota _v,c_Caudoviricetes_v,o_Caudoviralev_v,f_Siphoviridae_v,g_,s_
contig_57514,977,113034,6.00105,57.0,MAG_110,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_CAG-272,g_RUG11130,s_
contig_57517,7493,731207,16.0985,188.0,MAG_207,chromosome,p_FirmicuteA,c_Clostridia,o_Lachnospirales,f_Lachnospiraceae,g_Choladousia,s_
contig_57531,530,29017,11.8348,3.0,MAG_220,unclassified,p_,c_,o_,f_,g_,s_
contig_57537,1862,429686,6.21909,34.0,MAG_477,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Acutalibacteraceae,g_UBA5905,s_
contig_57538,2200,480851,6.99026,46.0,MAG_477,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Acutalibacteraceae,g_UBA5905,s_
contig_57539,27316,2707137,55.1964,1744.0,MAG_1112,chromosome,p_Proteobacteria,c_Gammaproteobacteria,o_Burkholderiales,f_Burkholderiaceae,g_Parasutterella,s_Parasutterella sp900552195
contig_57541,1464,229291,21.3523,27.0,MAG_1389,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Oscillospiraceae,g_An92,s_
contig_57543,826,82838,5.06202,34.0,MAG_38,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Oscillospiraceae,g_Faecousia,s_
contig_57554,3128,281215,7.57314,85.0,MAG_528,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Oscillospiraceae,g_Faecousia,s_
contig_57556,121,10573,8.87729,2.0,MAG_44,chromosome,p_FirmicuteA,c_Clostridia,o_Lachnospirales,f_Lachnospiraceae,g_Blautia_A,s_
contig_57558,274,37036,29.5317,44.0,MAG_1808,chromosome,p_FirmicuteB,c_Dehalobacteriia,o_UBA4068,f_UBA4068,g_RGIG3155,s_
contig_57564,517,63340,6.90147,11.0,MAG_101,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Oscillospiraceae,g_CAJFPI01,s_
contig_57570,606,28325,14.5822,4.0,MAG_184,chromosome,p_FirmicuteA,c_Clostridia,o_TANB77,f_CAG-508,g_CAG-452,s_
contig_57572,2408,140455,16.4722,14.0,MAG_184,chromosome,p_FirmicuteA,c_Clostridia,o_TANB77,f_CAG-508,g_CAG-452,s_
contig_57579,719,193684,23.8724,83.0,MAG_302,chromosome,p_Verrucomicrobiota,c_Verrucomicrobiae,o_Verrucomicrobiales,f_Akkermansiaceae,g_Akkermansia,s_Akkermansia sp015062005
contig_57581,1327,179008,42.2174,124.0,MAG_389,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Acutalibacteraceae,g_UBA1081,s_
contig_57587,2163,178651,5.74281,17.0,MAG_127,unclassified,p_,c_,o_,f_,g_,s_
contig_57588,3533,368932,16.8359,136.0,MAG_974,chromosome,p_FirmicuteA,c_Clostridia,o_Lachnospirales,f_Lachnospiraceae,g_CAG-303,s_
contig_57593,2252,212256,5.9681,28.0,MAG_60,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Ruminococcaceae,g_,s_
contig_57594,438,54307,9.88938,12.0,MAG_174,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Oscillospiraceae,g_Pelethomonas,s_
contig_57596,867,114782,56.475,26.0,MAG_795,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Ruminococcaceae,g_UMGS1668,s_UMGS1668 sp015067125
contig_57623,528,56746,24.7643,31.0,MAG_76,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_CAG-272,g_CAG-272,s_CAG-272 sp900556615
contig_57635,1529,168030,8.81361,140.0,MAG_1614,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Oscillospiraceae,g_Faecousia,s_
contig_57636,490,62242,5.24056,33.0,MAG_4,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Acutalibacteraceae,g_,s_
contig_57639,467,46793,4.37997,7.0,MAG_23,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Oscillospiraceae,g_Faecousia,s_
contig_57646,709,117306,24.8623,53.0,MAG_1707,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Oscillospiraceae,g_Limivicinus,s_
contig_57653,559,69206,3.7501,18.0,MAG_66,chromosome,p_FirmicuteA,c_Clostridia,o_Peptostreptococcales,f_Anaerovoracaceae,g_Fimisoma,s_Fimisoma sp002320005
contig_57658,3084,526876,11.6934,108.0,MAG_330,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Oscillospiraceae,g_,s_
contig_57661,1810,263328,7.2902,20.0,MAG_231,unclassified,p_,c_,o_,f_,g_,s_
contig_57669,1168,112496,5.42767,10.0,MAG_32,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Oscillospiraceae,g_Faecousia,s_
contig_57675,904,129928,7.71904,22.0,MAG_5,chromosome,p_FirmicuteA,c_Clostridia,o_Christensenellales,f_CAG-74,g_RUG11247,s_
contig_57676,359,43984,6.60453,3.0,MAG_455,unclassified,p_,c_,o_,f_,g_,s_
contig_57682,1328,149782,5.7747,46.0,MAG_21,unclassified,p_,c_,o_,f_,g_,s_
contig_57687,665,91189,23.702,99.0,MAG_544,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Oscillospiraceae,g_Faecousia,s_
contig_57693,887,105400,9.60068,207.0,MAG_180,chromosome,p_FirmicuteA,c_Clostridia,o_Christensenellales,f_CAG-74,g_Ventricola,s_
contig_57694,8673,786821,12.4643,393.0,MAG_635,chromosome,p_FirmicuteA,c_Clostridia,o_Christensenellales,f_CAG-74,g_RUG11247,s_
contig_57696,3361,325974,6.93253,18.0,MAG_222,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Acutalibacteraceae,g_UBA737,s_
contig_57713,5092,822044,8.99904,929.0,MAG_536,unclassified,p_,c_,o_,f_,g_,s_
contig_57715,296,39568,5.45931,18.0,MAG_91,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Ruminococcaceae,g_UBA3818,s_UBA3818 sp900557155
contig_57720,1424,74991,12.8377,5.0,MAG_220,unclassified,p_,c_,o_,f_,g_,s_
contig_57725,1059,57820,140.038,54.0,vMAG_1,virus,p_Uroviricota _v,c_Caudoviricetes_v,o_Caudoviralev_v,f_Siphoviridae_v,g_,s_
contig_57726,21814,1129196,13.8919,105.0,vMAG_15,virus,p_Uroviricota _v,c_Caudoviricetes_v,o_Caudoviralev_v,f_Myoviridae_v,g_,s_
contig_57730,2394,293704,6.16964,150.0,MAG_341,chromosome,p_FirmicuteA,c_Clostridia,o_Christensenellales,f_Christensenellaceae,g_,s_
contig_57734,7955,882771,12.4485,124.0,MAG_981,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Oscillospiraceae,g_Faecousia,s_
contig_57735,880,102469,7.19174,142.0,MAG_460,chromosome,p_FirmicuteA,c_Clostridia,o_Peptostreptococcales,f_Anaerovoracaceae,g_RGIG7179,s_RGIG7179 sp016302925
contig_57740,399,40160,5.95656,4.0,MAG_181,chromosome,p_Verrucomicrobiota,c_Kiritimatiellae,o_RFP12,f_UBA1067,g_UBA1067,s_
contig_57742,2842,274040,9.37874,20.0,MAG_250,chromosome,p_FirmicuteA,c_Clostridia,o_Lachnospirales,f_Lachnospiraceae,g_Acetatifactor,s_
contig_57746,13336,927804,21.3617,42.0,vMAG_29,virus,p_Uroviricota _v,c_Caudoviricetes_v,o_Caudoviralev_v,f_Siphoviridae_v,g_,s_
contig_57752,726,96198,10.5859,24.0,MAG_1685,chromosome,p_FirmicuteA,c_Clostridia,o_Christensenellales,f_UBA1242,g_UBA5489,s_UBA5489 sp017408305
contig_57761,249,38377,4470.46,541.0,MAG_751,unclassified,p_,c_,o_,f_,g_,s_
contig_57764,587,90706,9.37188,15.0,MAG_1641,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Ruminococcaceae,g_SIG526,s_
contig_57770,1330,178959,12.0272,22.0,MAG_1826,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Oscillospiraceae,g_Dysosmobacter,s_
contig_57774,5273,533659,7.25512,27.0,MAG_426,chromosome,p_FirmicuteA,c_Clostridia,o_Christensenellales,f_Borkfalkiaceae,g_Scatosoma,s_Scatosoma sp017467265
contig_57775,412,61029,5.1491,10.0,MAG_10,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Oscillospiraceae,g_Alloscillospira,s_
contig_57797,556,37921,101.683,7.0,vMAG_16,virus,p_Uroviricota _v,c_Caudoviricetes_v,o_Caudoviralev_v,f_Siphoviridae_v,g_,s_
contig_57798,1850,102587,208.183,85.0,MAG_128,unclassified,p_,c_,o_,f_,g_,s_
contig_57805,175,64858,29.4079,39.0,MAG_302,chromosome,p_Verrucomicrobiota,c_Verrucomicrobiae,o_Verrucomicrobiales,f_Akkermansiaceae,g_Akkermansia,s_Akkermansia sp015062005
contig_57806,215,70826,24.5653,31.0,MAG_302,chromosome,p_Verrucomicrobiota,c_Verrucomicrobiae,o_Verrucomicrobiales,f_Akkermansiaceae,g_Akkermansia,s_Akkermansia sp015062005
contig_57811,494,70506,4.70133,5.0,MAG_654,chromosome,p_Verrucomicrobiota,c_Lentisphaeria,o_Victivallales,f_UBA1829,g_SIG77,s_
contig_57812,895,98019,5.79979,26.0,MAG_104,chromosome,p_FirmicuteA,c_Clostridia,o_Christensenellales,f_,g_,s_
contig_57815,2660,156864,8.43547,9.0,MAG_239,unclassified,p_,c_,o_,f_,g_,s_
contig_57838,509,26016,20.0053,11.0,MAG_303,chromosome,p_FirmicuteA,c_Clostridia,o_TANB77,f_CAG-508,g_Scatovivens,s_
contig_57842,1843,93224,22.1303,9.0,MAG_220,unclassified,p_,c_,o_,f_,g_,s_
contig_57843,8302,979515,9.10684,802.0,MAG_383,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Oscillospiraceae,g_RGIG1893,s_RGIG1893 sp017397075
contig_57845,929,119322,11.3441,38.0,MAG_200,chromosome,p_FirmicuteA,c_Clostridia,o_Christensenellales,f_CAG-74,g_Aphodomonas,s_
contig_57853,1382,139763,6.17946,21.0,MAG_254,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_CAG-382,g_SIG685,s_SIG685 sp015063985
contig_57855,1852,202524,7.56451,14.0,MAG_205,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_CAG-272,g_SIG701,s_
contig_57861,1121,57565,7.03152,14.0,MAG_459,chromosome,p_Firmicutes,c_Bacilli,o_RF39,f_UBA660,g_,s_
contig_57869,384,52658,5.31767,14.0,MAG_19,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_CAG-272,g_RUG11130,s_RUG11130 sp017481265
contig_57871,456,70680,16.3817,17.0,MAG_76,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_CAG-272,g_CAG-272,s_CAG-272 sp900556615
contig_57875,660,74872,3.77266,17.0,MAG_84,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Oscillospiraceae,g_UBA738,s_UBA738 sp004557735
contig_57890,1910,291350,9.08238,148.0,MAG_73,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Oscillospiraceae,g_Lawsonibacter,s_
contig_57892,114,13634,12.7346,19.0,MAG_7,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Oscillospiraceae,g_Lawsonibacter,s_
contig_57900,921,139235,16.7687,30.0,MAG_1679,chromosome,p_FirmicuteA,c_Clostridia,o_Christensenellales,f_CAG-74,g_RUG11247,s_
contig_57908,5716,431267,9.21513,91.0,MAG_759,unclassified,p_,c_,o_,f_,g_,s_
contig_5791,1919,289559,5.50361,108.0,MAG_18,chromosome,p_FirmicuteA,c_Clostridia,o_Christensenellales,f_CAG-74,g_RUG11247,s_
contig_57910,579,69211,4.6819,29.0,MAG_26,chromosome,p_FirmicuteA,c_Clostridia,o_Christensenellales,f_CAG-74,g_Faecivicinus,s_
contig_57916,965,99617,6.27505,59.0,MAG_49,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Oscillospiraceae,g_CAG-83,s_
contig_5792,206,11153,19.8829,20.0,vMAG_4,virus,p_Uroviricota _v,c_Caudoviricetes_v,o_Caudoviralev_v,f_Myoviridae_v,g_,s_
contig_57921,901,144026,14.7144,12.0,MAG_1642,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Ruminococcaceae,g_SIG526,s_
contig_57923,5422,644250,24.8722,501.0,MAG_638,chromosome,p_FirmicuteA,c_Clostridia,o_Lachnospirales,f_Lachnospiraceae,g_Faecalimonas,s_
contig_57924,369,41656,4.6693,13.0,MAG_70,chromosome,p_FirmicuteA,c_Clostridia,o_Christensenellales,f_Christensenellaceae,g_NSJ-63,s_
contig_57925,618,106209,299.109,100.0,vMAG_17,virus,p_Uroviricota _v,c_Caudoviricetes_v,o_Caudoviralev_v,f_Siphoviridae_v,g_,s_
contig_57930,855,85142,5.3995,75.0,MAG_41,chromosome,p_FirmicuteA,c_Clostridia,o_Eubacteriales,f_Anaerofustaceae,g_,s_
contig_57931,439,58334,10.3591,13.0,MAG_253,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Oscillospiraceae,g_CAG-170,s_CAG-170 sp003516765
contig_57936,1119,109225,8.10435,12.0,MAG_140,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Oscillospiraceae,g_Avoscillospira,s_
contig_57937,1139,155525,5.77003,10.0,MAG_144,chromosome,p_Bacteroidota,c_Bacteroidia,o_Bacteroidales,f_UBA11471,g_UBA11471,s_UBA11471 sp900547555
contig_57944,3242,326417,27.1611,21.0,MAG_628,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Oscillospiraceae,g_Faecousia,s_
contig_57952,1748,169101,11.8161,185.0,MAG_1122,chromosome,p_Actinobacteriota,c_Actinomycetia,o_Actinomycetales,f_Bifidobacteriaceae,g_RGIG1476,s_RGIG1476 sp017413255
contig_57954,10254,1168314,8.0204,41.0,MAG_583,unclassified,p_,c_,o_,f_,g_,s_
contig_57961,225,32341,34.0235,27.0,vMAG_65,virus,p_Uroviricota _v,c_Caudoviricetes_v,o_Caudoviralev_v,f_Siphoviridae_v,g_,s_
contig_57964,264,34201,6.31259,17.0,MAG_168,chromosome,p_FirmicuteA,c_Clostridia,o_Christensenellales,f_,g_,s_
contig_57970,2522,239289,9.58545,53.0,MAG_149,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Oscillospiraceae,g_Faecousia,s_Faecousia sp015068135
