Contig index,The number of restriction sites,Contig length,Contig coverage,Within-contig Hi-C contacts,Bin index,Category,Phylum,Class,Order,Family,Genus,Species
contig_5987,176,29321,0.2261860100269431,6632,MAG_1404,chromosome,p_FirmicuteA,c_Clostridia,o_Lachnospirales,f_Lachnospiraceae,g_HGM12587,s_
contig_59883,885,129893,0.0940389397427113,12215,MAG_36,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Oscillospiraceae,g_Lawsonibacter,s_
contig_59884,681,80565,0.1956805064233848,15765,MAG_1084,unclassified,p_,c_,o_,f_,g_,s_
contig_59885,982,59307,0.2789552666632944,16544,MAG_143,chromosome,p_Firmicutes,c_Bacilli,o_DSM-16016,f_Caldibacillaceae,g_RUG14133,s_RUG14133 sp902796085
contig_59886,190,30794,0.3740988504254075,11520,MAG_230,chromosome,p_FirmicuteA,c_Clostridia,o_Christensenellales,f_CAG-74,g_Limiplasma,s_
contig_59889,343,33486,0.3177447291405363,10640,MAG_1481,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Acutalibacteraceae,g_UBA737,s_UBA737 sp015066445
contig_5989,24411,2837224,0.0033342450225995,9460,MAG_869,chromosome,p_FirmicuteA,c_Clostridia,o_Christensenellales,f_CAG-74,g_Limiplasma,s_
contig_59890,313,35294,0.013175043916813,465,contig_59890,unclassified,p_,c_,o_,f_,g_,s_
contig_59891,249,31163,0.3516670410422616,10959,MAG_4,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Acutalibacteraceae,g_,s_
contig_59894,952,84856,0.0063165833883284,536,MAG_1660,unclassified,p_,c_,o_,f_,g_,s_
contig_59897,507,37605,0.4426273101981119,16645,contig_59897,unclassified,p_,c_,o_,f_,g_,s_
contig_59899,807,97948,0.101901008698493,9981,MAG_282,unclassified,p_,c_,o_,f_,g_,s_
contig_599,234,55003,0.1555551515371888,8556,MAG_1217,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Oscillospiraceae,g_Faecousia,s_
contig_59901,164,31289,0.2508868931573396,7850,MAG_1331,unclassified,p_,c_,o_,f_,g_,s_
contig_59902,1367,173983,0.0790709437128914,13757,MAG_186,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_BX7,g_CAJFTX01,s_
contig_59904_v,1398,92262,0.0309444841863389,2855,contig_59904_v,virus,p_,c_,o_Caudoviralev_v,f_Siphoviridae_v,g_,s_
contig_59905,1068,138541,0.0901826896009123,12494,MAG_698,chromosome,p_FirmicuteA,c_Clostridia,o_Christensenellales,f_UBA1750,g_Spyradocola,s_
contig_59907,499,55616,0.2092743095512083,11639,MAG_11,chromosome,p_FirmicuteA,c_Clostridia,o_Christensenellales,f_CAG-74,g_RGIG4709,s_
contig_59909,558,68252,0.1511164507999765,10314,MAG_1025,chromosome,p_Bacteroidota,c_Bacteroidia,o_Bacteroidales,f_Bacteroidaceae,g_HGM04593,s_
contig_5991,4004,525578,0.0291127101971543,15301,MAG_765,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Oscillospiraceae,g_Faecousia,s_
contig_59912,303,35045,0.127721500927379,4476,MAG_40,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Oscillospiraceae,g_Faecousia,s_
contig_59913,906,93252,0.0533715094582421,4977,MAG_8,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_CAG-272,g_,s_
contig_59914,925,107575,0.1108157099697885,11921,MAG_110,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_CAG-272,g_RUG11130,s_
contig_59915,300,45707,0.2028135734132627,9270,MAG_167,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Oscillospiraceae,g_ER4,s_
contig_59916,724,49193,0.3624499420649279,17830,contig_59916,unclassified,p_,c_,o_,f_,g_,s_
contig_59918,1342,110689,0.1057196288700774,11702,MAG_204,chromosome,p_FirmicuteA,c_Clostridia,o_Lachnospirales,f_Lachnospiraceae,g_RuminococcuG,s_
contig_59919,435,55025,0.2051976374375284,11291,MAG_2,chromosome,p_FirmicuteA,c_Clostridia,o_Eubacteriales,f_Eubacteriaceae,g_Eubacterium,s_Eubacterium callanderi
contig_5992,22102,3455559,0.0026189684505459,9050,MAG_600,chromosome,p_FirmicuteA,c_Clostridia,o_Christensenellales,f_CAG-74,g_Limiplasma,s_
contig_59923_v,36544,2147932,0.0070500369657884,15143,contig_59923_v,virus,p_,c_,o_Herpesviralev_v,f_Herpesviridae_v,g_,s_
contig_59929,639,65685,0.1005556824236888,6605,MAG_212,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Oscillospiraceae,g_Faecousia,s_
contig_59930,324,35569,0.2541538980572971,9040,MAG_227,chromosome,p_FirmicuteA,c_Clostridia,o_Christensenellales,f_CAG-74,g_RGIG2066,s_
contig_59931,819,93029,0.1814272968644186,16878,MAG_1414,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Oscillospiraceae,g_Faecousia,s_
contig_59934,446,84087,0.070284348353491,5910,MAG_1487,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Ruminococcaceae,g_Ruminococcus,s_Ruminococcus sp015066935
contig_59938,1903,278895,0.0520590186270818,14519,MAG_1743,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_CAG-272,g_RUG12395,s_RUG12395 sp015064505
contig_5994,1683,266987,0.0065433897530591,1747,MAG_1389,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Oscillospiraceae,g_An92,s_
contig_59940,952,79925,0.0680387863622145,5438,MAG_118,chromosome,p_FirmicuteA,c_Clostridia,o_Lachnospirales,f_Lachnospiraceae,g_Blautia_A,s_
contig_59942,1131,152342,0.0758556405981279,11556,MAG_89,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Oscillospiraceae,g_UBA738,s_
contig_59943,651,104763,0.0797228028979697,8352,MAG_202,chromosome,p_Desulfobacterota_I,c_Desulfovibrionia,o_Desulfovibrionales,f_Desulfovibrionaceae,g_Mailhella,s_
contig_59944,332,30272,0.3427259513742072,10375,contig_59944,unclassified,p_,c_,o_,f_,g_,s_
contig_59947,365,45583,0.2523967268499221,11505,MAG_200,chromosome,p_FirmicuteA,c_Clostridia,o_Christensenellales,f_CAG-74,g_Aphodomonas,s_
contig_59949,9629,2113917,0.0032238730281274,6815,MAG_1204,chromosome,p_Bacteroidota,c_Bacteroidia,o_Bacteroidales,f_Rikenellaceae,g_Tidjanibacter,s_Tidjanibacter sp017521965
contig_5995,1320,147236,0.0621383357331087,9149,MAG_1764,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Oscillospiraceae,g_Limivicinus,s_
contig_59950,945,54787,0.1797324182744081,9847,MAG_239,unclassified,p_,c_,o_,f_,g_,s_
contig_5996,485,48732,0.2102725108758105,10247,MAG_478,unclassified,p_,c_,o_,f_,g_,s_
contig_59964,1415,148071,0.0685346894395256,10148,MAG_30,chromosome,p_FirmicuteA,c_Clostridia,o_Lachnospirales,f_Lachnospiraceae,g_Bariatricus,s_
contig_59966,1123,114013,0.1227491601834878,13995,MAG_6,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Oscillospiraceae,g_Faecousia,s_
contig_5997,15477,1728802,0.0092561207124933,16002,MAG_858,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Oscillospiraceae,g_Avoscillospira,s_
contig_59970,1532,84404,0.1714847637552722,14474,MAG_459,chromosome,p_Firmicutes,c_Bacilli,o_RF39,f_UBA660,g_,s_
contig_59971,2614,527499,0.0289460264379648,15269,MAG_386,chromosome,p_Bacteroidota,c_Bacteroidia,o_Bacteroidales,f_Bacteroidaceae,g_Bacteroides,s_Bacteroides uniformis
contig_59972,1409,158821,0.0664710586131556,10557,MAG_150,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Oscillospiraceae,g_Avoscillospira,s_
contig_59979,1922,198803,0.0522477024994592,10387,MAG_774,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Oscillospiraceae,g_Faecousia,s_
contig_5998,558,90680,0.1327856197617997,12041,MAG_7,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Oscillospiraceae,g_Lawsonibacter,s_
contig_59981,997,94974,0.1027544380567313,9759,MAG_796,unclassified,p_,c_,o_,f_,g_,s_
contig_59985,446,46461,0.2730892576569596,12688,MAG_8,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_CAG-272,g_,s_
contig_59988,5185,575990,0.0188961613916908,10884,MAG_254,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_CAG-382,g_SIG685,s_SIG685 sp015063985
contig_5999,5028,517796,0.0244710271999011,12671,MAG_1519,unclassified,p_,c_,o_,f_,g_,s_
contig_59995,203,21601,0.4934493773436414,10659,MAG_1431,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_CAG-272,g_UMGS1696,s_
contig_59997,1425,174457,0.0630585187180795,11001,MAG_466,unclassified,p_,c_,o_,f_,g_,s_
contig_600,6255,836949,0.0093793050711572,7850,MAG_1605,unclassified,p_,c_,o_,f_,g_,s_
contig_6000,7631,802586,0.0072490673896629,5818,MAG_108,chromosome,p_FirmicuteA,c_Clostridia,o_Christensenellales,f_CAG-74,g_Faecivicinus,s_
contig_60004,1390,112247,0.1073436261102746,12049,MAG_313,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Acutalibacteraceae,g_UMGS1491,s_
contig_60007,882,94746,0.1418423996791421,13439,MAG_38,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Oscillospiraceae,g_Faecousia,s_
contig_60008,1148,76311,0.0859902242140713,6562,MAG_785,unclassified,p_,c_,o_,f_,g_,s_
contig_60009,1475,154853,0.0458563928370777,7101,MAG_223,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Oscillospiraceae,g_Avoscillospira,s_
contig_60012,677,76637,0.0988556441405587,7576,MAG_27,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Ruminococcaceae,g_UBA3818,s_UBA3818 sp002369315
contig_60013_v,456,38239,0.4777321582677371,18268,contig_60013_v,virus,p_,c_,o_Caudoviralev_v,f_Siphoviridae_v,g_,s_
contig_60016,320,32998,0.3032911085520334,10008,MAG_465,chromosome,p_FirmicuteA,c_Clostridia,o_Christensenellales,f_CAG-74,g_SFTH01,s_
contig_60017,500,66043,0.1248580470299653,8246,MAG_737,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Oscillospiraceae,g_Dysosmobacter,s_
contig_60019,930,79588,0.1734181032316429,13802,MAG_49,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Oscillospiraceae,g_CAG-83,s_
contig_6002,3157,336306,0.0452920851843261,15232,MAG_927,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Butyricicoccaceae,g_Butyricicoccus,s_
contig_60020,104,13470,1.3471417965850037,18146,MAG_523,chromosome,p_FirmicuteA,c_Clostridia,o_Christensenellales,f_CAG-74,g_RUG11247,s_
contig_60024,138,36422,0.2567404316072703,9351,MAG_1203,unclassified,p_,c_,o_,f_,g_,s_
contig_60027,209,30083,0.2771665060000665,8338,MAG_640,unclassified,p_,c_,o_,f_,g_,s_
contig_60036,2882,445762,0.0123159892498687,5490,MAG_536,unclassified,p_,c_,o_,f_,g_,s_
contig_6004,7321,664656,0.0127900748657952,8501,MAG_1402,chromosome,p_FirmicuteA,c_Clostridia,o_Lachnospirales,f_Lachnospiraceae,g_Choladousia,s_
contig_60040,247,29613,0.1815418903859791,5376,contig_60040,unclassified,p_,c_,o_,f_,g_,s_
contig_60043,1216,144915,0.0762101921816237,11044,MAG_282,unclassified,p_,c_,o_,f_,g_,s_
contig_60045,583,60280,0.1020072992700729,6149,MAG_188,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_CAG-272,g_SIG640,s_SIG640 sp015064885
contig_60048,957,113123,0.1159003916091334,13111,MAG_252,chromosome,p_FirmicuteC,c_Negativicutes,o_Acidaminococcales,f_Acidaminococcaceae,g_Acidaminococcus,s_Acidaminococcus fermentans
contig_6005,7287,765041,0.0211413505942818,16174,MAG_832,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Oscillospiraceae,g_Faecousia,s_
contig_60050,306,36337,0.2380218510058618,8649,MAG_423,unclassified,p_,c_,o_,f_,g_,s_
contig_60053,287,18838,0.5615245779806773,10578,MAG_709,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_CAG-272,g_RGIG1995,s_
contig_60054_v,635,58922,0.2650283425545636,15616,contig_60054_v,virus,p_,c_,o_Caudoviralev_v,f_Podoviridae_v,g_,s_
contig_60057,785,64973,0.1248210795253413,8110,MAG_355,unclassified,p_,c_,o_,f_,g_,s_
contig_60058,1508,92429,0.1059840526241764,9796,MAG_456,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Acutalibacteraceae,g_UMGS1491,s_UMGS1491 sp017432165
contig_6006,1434,237434,0.0376694155007286,8944,MAG_600,chromosome,p_FirmicuteA,c_Clostridia,o_Christensenellales,f_CAG-74,g_Limiplasma,s_
contig_60063,1443,100370,0.1429710072730895,14350,MAG_410,chromosome,p_FirmicuteA,c_Clostridia,o_Clostridiales,f_Clostridiaceae,g_Clostridium_G,s_Clostridium_G cochlearium
contig_60065,926,127799,0.1130916517343641,14453,MAG_1662,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Ruminococcaceae,g_RGIG3102,s_
contig_60066,442,44312,0.3522070770897273,15607,MAG_154,chromosome,p_FirmicuteA,c_Clostridia,o_Lachnospirales,f_Lachnospiraceae,g_Lactonifactor,s_
contig_60069,2411,278438,0.0218253255661942,6077,MAG_583,unclassified,p_,c_,o_,f_,g_,s_
contig_6007,532,84869,0.1606829348761031,13637,MAG_1389,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Oscillospiraceae,g_An92,s_
contig_60070,539,61183,0.2230848438291682,13649,MAG_212,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Oscillospiraceae,g_Faecousia,s_
contig_60071_v,361,19193,0.6286145990725786,12065,contig_60071_v,virus,p_,c_,o_Caudoviralev_v,f_Myoviridae_v,g_,s_
contig_60074,1431,115269,0.0769591130312573,8871,MAG_1700,unclassified,p_,c_,o_,f_,g_,s_
contig_60076,280,32026,0.0628239555361269,2012,MAG_367,unclassified,p_,c_,o_,f_,g_,s_
contig_60077,1194,138246,0.1001692634868278,13848,MAG_158,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Butyricicoccaceae,g_JAAZBA01,s_
contig_6008,371,52531,0.1627039272048885,8547,contig_6008,unclassified,p_,c_,o_,f_,g_,s_
contig_60085,251,38412,0.3655368114131,14041,MAG_1293,unclassified,p_,c_,o_,f_,g_,s_
contig_60086,369,32318,0.4448295067764094,14376,contig_60086,unclassified,p_,c_,o_,f_,g_,s_
contig_6009,7559,762294,0.0096773685743295,7377,MAG_946,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Oscillospiraceae,g_Avoscillospira,s_
contig_60090,460,52322,0.1917931271740376,10035,MAG_41,chromosome,p_FirmicuteA,c_Clostridia,o_Eubacteriales,f_Anaerofustaceae,g_,s_
contig_60091,412,66347,0.1162524304037861,7713,MAG_567,unclassified,p_,c_,o_,f_,g_,s_
contig_60092,553,55844,0.2138278060310866,11941,contig_60092,unclassified,p_,c_,o_,f_,g_,s_
contig_60095_v,244,37994,0.4093014686529452,15551,contig_60095_v,virus,p_,c_,o_Caudoviralev_v,f_Siphoviridae_v,g_,s_
contig_60097,630,70798,0.0736178988107008,5212,MAG_83,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Ruminococcaceae,g_Fimivivens,s_Fimivivens sp900113995
contig_60098,865,83779,0.1904534549230714,15956,MAG_500,unclassified,p_,c_,o_,f_,g_,s_
contig_60099,1158,127083,0.126287544360772,16049,MAG_234,unclassified,p_,c_,o_,f_,g_,s_
contig_601,2356,228971,0.0397517589563743,9102,MAG_495,chromosome,p_FirmicuteA,c_Clostridia,o_Lachnospirales,f_Anaerotignaceae,g_RGIG5631,s_
contig_60107,464,70031,0.1924433465179706,13477,contig_60107,unclassified,p_,c_,o_,f_,g_,s_
contig_6011,12664,1172894,0.0061804391530692,7249,MAG_1403,chromosome,p_FirmicuteA,c_Clostridia,o_Lachnospirales,f_Lachnospiraceae,g_HGM12587,s_
contig_60113,472,51789,0.245303056633648,12704,MAG_711,unclassified,p_,c_,o_,f_,g_,s_
contig_60114,243,52858,0.1367058912558174,7226,MAG_201,unclassified,p_,c_,o_,f_,g_,s_
contig_60115,1801,231856,0.0479780553446967,11124,MAG_84,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Oscillospiraceae,g_UBA738,s_UBA738 sp004557735
contig_60118,1259,133910,0.0390560824434321,5230,MAG_738,chromosome,p_FirmicuteA,c_Clostridia,o_Christensenellales,f_CAG-917,g_CAG-475,s_
contig_6012,2627,313650,0.0369966523194643,11604,MAG_234,unclassified,p_,c_,o_,f_,g_,s_
contig_60120,532,56734,0.138012479289315,7830,MAG_104,chromosome,p_FirmicuteA,c_Clostridia,o_Christensenellales,f_,g_,s_
contig_60121,11225,1162790,0.0090695654417392,10546,MAG_1010,unclassified,p_,c_,o_,f_,g_,s_
contig_60124,240,27371,0.3473018888604727,9506,MAG_2,chromosome,p_FirmicuteA,c_Clostridia,o_Eubacteriales,f_Eubacteriaceae,g_Eubacterium,s_Eubacterium callanderi
contig_60125,303,48517,0.1860584949605292,9027,MAG_160,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Butyricicoccaceae,g_,s_
contig_60126,262,30345,0.4048772450156533,12286,MAG_1754,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Oscillospiraceae,g_CAG-170,s_
contig_6013,5192,630788,0.0178760534442633,11276,MAG_450,chromosome,p_FirmicuteA,c_Clostridia,o_Christensenellales,f_CAG-74,g_RGIG2066,s_
contig_60131,2337,130918,0.0490765211811973,6425,MAG_1664,unclassified,p_,c_,o_,f_,g_,s_
contig_60134,339,38384,0.2392663609837432,9184,MAG_1627,chromosome,p_FirmicuteA,c_Clostridia,o_Christensenellales,f_CAG-74,g_SFTH01,s_
contig_60135,389,36813,0.4199603400972482,15460,MAG_876,unclassified,p_,c_,o_,f_,g_,s_
contig_60138,640,127671,0.1269669697895371,16210,MAG_92,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Oscillospiraceae,g_Limivicinus,s_
contig_60139,260,36153,0.1620059192874726,5857,MAG_31,chromosome,p_FirmicuteA,c_Clostridia,o_Christensenellales,f_Christensenellaceae,g_NSJ-63,s_NSJ-63 sp014384805
contig_6014,2363,221160,0.0229878820763248,5084,MAG_454,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Oscillospiraceae,g_Avoscillospira,s_
contig_60140,288,33397,0.3600622810432075,12025,MAG_66,chromosome,p_FirmicuteA,c_Clostridia,o_Peptostreptococcales,f_Anaerovoracaceae,g_Fimisoma,s_Fimisoma sp002320005
contig_60141,777,90952,0.0879474887852933,7999,MAG_1850,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Acutalibacteraceae,g_UMGS1279,s_
contig_60142,2327,440769,0.0069265306770666,3053,MAG_61,unclassified,p_,c_,o_,f_,g_,s_
contig_60144,124,39338,0.2743657532157201,10793,contig_60144,unclassified,p_,c_,o_,f_,g_,s_
contig_60145_v,1068,56077,0.1301068174117731,7296,contig_60145_v,virus,p_,c_,o_Caudoviralev_v,f_Podoviridae_v,g_,s_
contig_60149,598,50675,0.2044203256043414,10359,contig_60149,unclassified,p_,c_,o_,f_,g_,s_
contig_60151,2328,160592,0.0559492378200657,8985,MAG_1530,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_CAG-272,g_UMGS1696,s_
contig_60152,4556,312742,0.0322086576155425,10073,MAG_74,chromosome,p_Firmicutes,c_Bacilli,o_Erysipelotrichales,f_Erysipelotrichaceae,g_Holdemania,s_Holdemania sp900120005
contig_60157,367,37707,0.2212321319648871,8342,MAG_13,chromosome,p_FirmicuteA,c_Clostridia,o_Christensenellales,f_CAG-74,g_Ventricola,s_
contig_60158_v,302,35397,0.2928496765262592,10366,contig_60158_v,virus,p_,c_,o_Caudoviralev_v,f_Siphoviridae_v,g_,s_
contig_6016,25529,2428064,0.00517078627252,12555,MAG_1418,chromosome,p_Firmicutes,c_Bacilli,o_Erysipelotrichales,f_Erysipelotrichaceae,g_RGIG1896,s_RGIG1896 sp017473335
contig_60161,193,12879,0.4903331003959935,6315,MAG_184,chromosome,p_FirmicuteA,c_Clostridia,o_TANB77,f_CAG-508,g_CAG-452,s_
contig_60162,1091,89032,0.1435551262467427,12781,MAG_1788,unclassified,p_,c_,o_,f_,g_,s_
contig_60164,456,46298,0.3271199619853989,15145,MAG_176,unclassified,p_,c_,o_,f_,g_,s_
contig_60167,510,63137,0.1159225176996056,7319,MAG_385,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Oscillospiraceae,g_Enterenecus,s_
contig_60169,680,92560,0.0387532411408815,3587,MAG_115,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Oscillospiraceae,g_Dysosmobacter,s_
contig_60175,5148,480855,0.0203741252560543,9797,MAG_142,chromosome,p_FirmicuteA,c_Clostridia,o_Lachnospirales,f_Lachnospiraceae,g_Eubacterium_G,s_
contig_60176,191,31858,0.6101764078096553,19439,MAG_852,unclassified,p_,c_,o_,f_,g_,s_
contig_60177,2163,133670,0.0420438393057529,5620,MAG_285,chromosome,p_Firmicutes,c_Bacilli,o_Acholeplasmatales,f_Anaeroplasmataceae,g_,s_
contig_60179,206,35492,0.4426349599909839,15710,MAG_194,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Ruminococcaceae,g_Angelakisella,s_
contig_60180,779,51051,0.190241131417602,9712,MAG_1,unclassified,p_,c_,o_,f_,g_,s_
contig_60184,1355,134283,0.0941593500294154,12644,MAG_122,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Oscillospiraceae,g_Faecousia,s_
contig_60187,356,30700,0.4950814332247557,15199,MAG_355,unclassified,p_,c_,o_,f_,g_,s_
contig_60189,1580,198512,0.034098694285484,6769,MAG_1010,unclassified,p_,c_,o_,f_,g_,s_
contig_6019,15312,1295216,0.0125330446813504,16233,MAG_934,chromosome,p_FirmicuteA,c_Clostridia,o_Lachnospirales,f_Lachnospiraceae,g_Copromonas,s_
contig_60190,1549,166630,0.0731020824581407,12181,MAG_649,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Oscillospiraceae,g_Faecousia,s_
contig_60191,1113,90509,0.1726126683534234,15623,MAG_1281,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Acutalibacteraceae,g_UBA737,s_
contig_60192,725,104473,0.026466168292286,2765,MAG_16,unclassified,p_,c_,o_,f_,g_,s_
contig_60194,1821,187201,0.0459399255345858,8600,MAG_110,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_CAG-272,g_RUG11130,s_
contig_60195,2398,246595,0.0359050264603905,8854,MAG_222,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Acutalibacteraceae,g_UBA737,s_
contig_60196,1823,234548,0.0403627402493306,9467,MAG_853,unclassified,p_,c_,o_,f_,g_,s_
contig_60197,869,121568,0.0698456830744932,8491,MAG_247,chromosome,p_FirmicuteA,c_Clostridia,o_Christensenellales,f_,g_,s_
contig_60198,159,27990,0.1311897106109325,3672,MAG_431,unclassified,p_,c_,o_,f_,g_,s_
contig_6020,706,90623,0.095869701952043,8688,MAG_66,chromosome,p_FirmicuteA,c_Clostridia,o_Peptostreptococcales,f_Anaerovoracaceae,g_Fimisoma,s_Fimisoma sp002320005
contig_60203,251,38170,0.2216662300235787,8461,MAG_326,chromosome,p_FirmicuteA,c_Clostridia,o_Christensenellales,f_CAG-74,g_UBA11524,s_
contig_60211,249,27361,0.5347392273674207,14631,MAG_10,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Oscillospiraceae,g_Alloscillospira,s_
contig_60213,183,35306,0.5101965671557243,18013,MAG_177,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Oscillospiraceae,g_CAG-83,s_CAG-83 sp015067765
contig_60214,862,123720,0.0605156805690268,7487,MAG_448,unclassified,p_,c_,o_,f_,g_,s_
contig_60215,862,71564,0.1137583142362081,8141,MAG_1758,unclassified,p_,c_,o_,f_,g_,s_
contig_60222,284,27031,0.6525470755798898,17639,contig_60222,unclassified,p_,c_,o_,f_,g_,s_
contig_60223,146,25055,0.5095988824585911,12768,MAG_818,unclassified,p_,c_,o_,f_,g_,s_
contig_60224,377,31525,0.2768913560666138,8729,contig_60224,unclassified,p_,c_,o_,f_,g_,s_
contig_60227,1101,99049,0.1067249543155408,10571,MAG_1580,unclassified,p_,c_,o_,f_,g_,s_
contig_60228,874,93075,0.1216116035455278,11319,MAG_882,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Oscillospiraceae,g_Faecousia,s_
contig_60229,2528,354771,0.0303801607233962,10778,MAG_1287,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Butyricicoccaceae,g_SIG502,s_SIG502 sp015067675
contig_60232,3061,303530,0.0186077158765196,5648,MAG_530,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Oscillospiraceae,g_Avoscillospira,s_
contig_60233,1624,134982,0.0142611607473589,1925,MAG_1787,unclassified,p_,c_,o_,f_,g_,s_
contig_60234,256,23512,0.4402858115005104,10352,MAG_44,chromosome,p_FirmicuteA,c_Clostridia,o_Lachnospirales,f_Lachnospiraceae,g_Blautia_A,s_
contig_60238,439,51748,0.0663793769807528,3435,MAG_134,chromosome,p_FirmicuteA,c_Clostridia,o_Christensenellales,f_CAG-74,g_RGIG2066,s_
contig_60239,361,37831,0.1658692606592477,6275,MAG_233,chromosome,p_FirmicuteA,c_Clostridia,o_Peptostreptococcales,f_Anaerovoracaceae,g_RGIG1899,s_
contig_60241_v,487,111170,0.0384995952145362,4280,contig_60241_v,virus,p_,c_,o_Caudoviralev_v,f_Siphoviridae_v,g_,s_
contig_60243,2115,327828,0.0218254694534939,7155,MAG_1816,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Oscillospiraceae,g_Faecousia,s_
contig_60245,246,50067,0.1395529989813649,6987,MAG_201,unclassified,p_,c_,o_,f_,g_,s_
contig_60246,348,30752,0.4603928199791883,14158,contig_60246,unclassified,p_,c_,o_,f_,g_,s_
contig_60249,616,95006,0.099951582005347,9496,MAG_126,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Oscillospiraceae,g_Dysosmobacter,s_
contig_60253,760,80621,0.219893079966758,17728,MAG_251,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Oscillospiraceae,g_Faecousia,s_
contig_60255,6702,634131,0.0080093860732246,5079,MAG_119,chromosome,p_FirmicuteA,c_Clostridia,o_Lachnospirales,f_Lachnospiraceae,g_RGIG4284,s_
contig_60256,1737,209055,0.0167659228432709,3505,MAG_124,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Oscillospiraceae,g_,s_
contig_60257,608,42033,0.18216639307211,7657,MAG_1,unclassified,p_,c_,o_,f_,g_,s_
